ETHUSDT,2863.41,2022-04-29 12:53:00.0
ETHUSDT,2862.15,2022-04-29 12:54:00.0
ETHUSDT,2862.99,2022-04-29 12:55:00.0
ETHUSDT,2862.45,2022-04-29 12:56:00.0
ETHUSDT,2860.22,2022-04-29 12:57:00.0
ETHUSDT,2858.83,2022-04-29 12:58:00.0
ETHUSDT,2860.36,2022-04-29 12:59:00.0
ETHUSDT,2858.71,2022-04-29 13:00:00.0
ETHUSDT,2859.80,2022-04-29 13:01:00.0
ETHUSDT,2861.37,2022-04-29 13:02:00.0
ETHUSDT,2862.15,2022-04-29 13:03:00.0
ETHUSDT,2859.59,2022-04-29 13:04:00.0
ETHUSDT,2860.58,2022-04-29 13:05:00.0
ETHUSDT,2858.09,2022-04-29 13:06:00.0
ETHUSDT,2855.04,2022-04-29 13:07:00.0
ETHUSDT,2849.35,2022-04-29 13:08:00.0
ETHUSDT,2852.77,2022-04-29 13:09:00.0
ETHUSDT,2849.61,2022-04-29 13:10:00.0
ETHUSDT,2848.06,2022-04-29 13:11:00.0
ETHUSDT,2850.46,2022-04-29 13:12:00.0
ETHUSDT,2850.36,2022-04-29 13:13:00.0
ETHUSDT,2854.38,2022-04-29 13:14:00.0
ETHUSDT,2853.34,2022-04-29 13:15:00.0
ETHUSDT,2857.27,2022-04-29 13:16:00.0
ETHUSDT,2856.74,2022-04-29 13:17:00.0
ETHUSDT,2860.11,2022-04-29 13:18:00.0
ETHUSDT,2868.58,2022-04-29 13:19:00.0
ETHUSDT,2867.84,2022-04-29 13:20:00.0
ETHUSDT,2867.24,2022-04-29 13:21:00.0
ETHUSDT,2866.54,2022-04-29 13:22:00.0
ETHUSDT,2874.32,2022-04-29 13:23:00.0
ETHUSDT,2871.05,2022-04-29 13:24:00.0
ETHUSDT,2871.33,2022-04-29 13:25:00.0
ETHUSDT,2866.86,2022-04-29 13:26:00.0
ETHUSDT,2869.05,2022-04-29 13:27:00.0
ETHUSDT,2866.97,2022-04-29 13:28:00.0
ETHUSDT,2867.36,2022-04-29 13:29:00.0
ETHUSDT,2868.04,2022-04-29 13:30:00.0
ETHUSDT,2868.34,2022-04-29 13:31:00.0
ETHUSDT,2861.43,2022-04-29 13:32:00.0
ETHUSDT,2876.69,2022-04-29 13:33:00.0
ETHUSDT,2875.60,2022-04-29 13:34:00.0
ETHUSDT,2875.07,2022-04-29 13:35:00.0
ETHUSDT,2875.02,2022-04-29 13:36:00.0
ETHUSDT,2873.97,2022-04-29 13:37:00.0
ETHUSDT,2870.76,2022-04-29 13:38:00.0
ETHUSDT,2874.21,2022-04-29 13:39:00.0
ETHUSDT,2872.09,2022-04-29 13:40:00.0
ETHUSDT,2871.39,2022-04-29 13:41:00.0
ETHUSDT,2872.28,2022-04-29 13:42:00.0
ETHUSDT,2871.39,2022-04-29 13:43:00.0
ETHUSDT,2863.92,2022-04-29 13:44:00.0
ETHUSDT,2861.34,2022-04-29 13:45:00.0
ETHUSDT,2863.48,2022-04-29 13:46:00.0
ETHUSDT,2860.22,2022-04-29 13:47:00.0
ETHUSDT,2863.41,2022-04-29 13:48:00.0
ETHUSDT,2865.75,2022-04-29 13:49:00.0
ETHUSDT,2868.75,2022-04-29 13:50:00.0
ETHUSDT,2871.31,2022-04-29 13:51:00.0
ETHUSDT,2869.43,2022-04-29 13:52:00.0
ETHUSDT,2869.20,2022-04-29 13:53:00.0
ETHUSDT,2870.12,2022-04-29 13:54:00.0
ETHUSDT,2874.17,2022-04-29 13:55:00.0
ETHUSDT,2879.01,2022-04-29 13:56:00.0
ETHUSDT,2879.93,2022-04-29 13:57:00.0
ETHUSDT,2879.77,2022-04-29 13:58:00.0
ETHUSDT,2878.67,2022-04-29 13:59:00.0
ETHUSDT,2879.41,2022-04-29 14:00:00.0
ETHUSDT,2877.69,2022-04-29 14:01:00.0
ETHUSDT,2876.43,2022-04-29 14:02:00.0
ETHUSDT,2875.46,2022-04-29 14:03:00.0
ETHUSDT,2881.78,2022-04-29 14:04:00.0
ETHUSDT,2881.90,2022-04-29 14:05:00.0
ETHUSDT,2878.85,2022-04-29 14:06:00.0
ETHUSDT,2875.66,2022-04-29 14:07:00.0
ETHUSDT,2873.50,2022-04-29 14:08:00.0
ETHUSDT,2871.12,2022-04-29 14:09:00.0
ETHUSDT,2874.99,2022-04-29 14:10:00.0
ETHUSDT,2873.20,2022-04-29 14:11:00.0
ETHUSDT,2872.99,2022-04-29 14:12:00.0
ETHUSDT,2875.99,2022-04-29 14:13:00.0
ETHUSDT,2874.06,2022-04-29 14:14:00.0
ETHUSDT,2874.15,2022-04-29 14:15:00.0
ETHUSDT,2870.00,2022-04-29 14:16:00.0
ETHUSDT,2861.48,2022-04-29 14:17:00.0
ETHUSDT,2862.53,2022-04-29 14:18:00.0
ETHUSDT,2861.38,2022-04-29 14:19:00.0
ETHUSDT,2861.89,2022-04-29 14:20:00.0
ETHUSDT,2861.43,2022-04-29 14:21:00.0
ETHUSDT,2859.97,2022-04-29 14:22:00.0
ETHUSDT,2857.86,2022-04-29 14:23:00.0
ETHUSDT,2853.37,2022-04-29 14:24:00.0
ETHUSDT,2852.45,2022-04-29 14:25:00.0
ETHUSDT,2851.40,2022-04-29 14:26:00.0
ETHUSDT,2852.78,2022-04-29 14:27:00.0
ETHUSDT,2851.30,2022-04-29 14:28:00.0
ETHUSDT,2847.21,2022-04-29 14:29:00.0
ETHUSDT,2848.45,2022-04-29 14:30:00.0
ETHUSDT,2851.47,2022-04-29 14:31:00.0
ETHUSDT,2853.33,2022-04-29 14:32:00.0
ETHUSDT,2853.31,2022-04-29 14:33:00.0
ETHUSDT,2852.73,2022-04-29 14:34:00.0
ETHUSDT,2852.40,2022-04-29 14:35:00.0
ETHUSDT,2845.41,2022-04-29 14:36:00.0
ETHUSDT,2847.34,2022-04-29 14:37:00.0
ETHUSDT,2848.14,2022-04-29 14:38:00.0
ETHUSDT,2855.99,2022-04-29 14:39:00.0
ETHUSDT,2855.13,2022-04-29 14:40:00.0
ETHUSDT,2857.28,2022-04-29 14:41:00.0
ETHUSDT,2853.28,2022-04-29 14:42:00.0
ETHUSDT,2852.27,2022-04-29 14:43:00.0
ETHUSDT,2853.97,2022-04-29 14:44:00.0
ETHUSDT,2854.87,2022-04-29 14:45:00.0
ETHUSDT,2852.03,2022-04-29 14:46:00.0
ETHUSDT,2850.76,2022-04-29 14:47:00.0
ETHUSDT,2851.34,2022-04-29 14:48:00.0
ETHUSDT,2849.65,2022-04-29 14:49:00.0
ETHUSDT,2847.36,2022-04-29 14:50:00.0
ETHUSDT,2849.38,2022-04-29 14:51:00.0
ETHUSDT,2847.06,2022-04-29 14:52:00.0
ETHUSDT,2844.14,2022-04-29 14:53:00.0
ETHUSDT,2846.27,2022-04-29 14:54:00.0
ETHUSDT,2850.25,2022-04-29 14:55:00.0
ETHUSDT,2854.85,2022-04-29 14:56:00.0
ETHUSDT,2856.22,2022-04-29 14:57:00.0
ETHUSDT,2856.56,2022-04-29 14:58:00.0
ETHUSDT,2855.28,2022-04-29 14:59:00.0
ETHUSDT,2858.76,2022-04-29 15:00:00.0
ETHUSDT,2854.09,2022-04-29 15:01:00.0
ETHUSDT,2857.69,2022-04-29 15:02:00.0
ETHUSDT,2856.51,2022-04-29 15:03:00.0
ETHUSDT,2855.86,2022-04-29 15:04:00.0
ETHUSDT,2857.20,2022-04-29 15:05:00.0
ETHUSDT,2866.81,2022-04-29 15:06:00.0
ETHUSDT,2861.96,2022-04-29 15:07:00.0
ETHUSDT,2858.35,2022-04-29 15:08:00.0
ETHUSDT,2852.13,2022-04-29 15:09:00.0
ETHUSDT,2853.99,2022-04-29 15:10:00.0
ETHUSDT,2851.84,2022-04-29 15:11:00.0
ETHUSDT,2850.97,2022-04-29 15:12:00.0
ETHUSDT,2846.87,2022-04-29 15:13:00.0
ETHUSDT,2849.51,2022-04-29 15:14:00.0
ETHUSDT,2850.01,2022-04-29 15:15:00.0
ETHUSDT,2850.01,2022-04-29 15:16:00.0
ETHUSDT,2853.89,2022-04-29 15:17:00.0
ETHUSDT,2852.69,2022-04-29 15:18:00.0
ETHUSDT,2855.58,2022-04-29 15:19:00.0
ETHUSDT,2855.59,2022-04-29 15:20:00.0
ETHUSDT,2851.00,2022-04-29 15:21:00.0
ETHUSDT,2853.38,2022-04-29 15:22:00.0
ETHUSDT,2856.11,2022-04-29 15:23:00.0
ETHUSDT,2857.68,2022-04-29 15:24:00.0
ETHUSDT,2853.13,2022-04-29 15:25:00.0
ETHUSDT,2849.41,2022-04-29 15:26:00.0
ETHUSDT,2847.16,2022-04-29 15:27:00.0
ETHUSDT,2847.22,2022-04-29 15:28:00.0
ETHUSDT,2849.47,2022-04-29 15:29:00.0
ETHUSDT,2848.89,2022-04-29 15:30:00.0
ETHUSDT,2853.48,2022-04-29 15:31:00.0
ETHUSDT,2856.62,2022-04-29 15:32:00.0
ETHUSDT,2855.38,2022-04-29 15:33:00.0
ETHUSDT,2855.22,2022-04-29 15:34:00.0
ETHUSDT,2853.65,2022-04-29 15:35:00.0
ETHUSDT,2853.84,2022-04-29 15:36:00.0
ETHUSDT,2854.39,2022-04-29 15:37:00.0
ETHUSDT,2855.30,2022-04-29 15:38:00.0
ETHUSDT,2853.50,2022-04-29 15:39:00.0
ETHUSDT,2851.72,2022-04-29 15:40:00.0
ETHUSDT,2856.16,2022-04-29 15:41:00.0
ETHUSDT,2856.67,2022-04-29 15:42:00.0
ETHUSDT,2856.99,2022-04-29 15:43:00.0
ETHUSDT,2859.04,2022-04-29 15:44:00.0
ETHUSDT,2857.89,2022-04-29 15:45:00.0
ETHUSDT,2861.97,2022-04-29 15:46:00.0
ETHUSDT,2862.05,2022-04-29 15:47:00.0
ETHUSDT,2860.51,2022-04-29 15:48:00.0
ETHUSDT,2858.90,2022-04-29 15:49:00.0
ETHUSDT,2859.31,2022-04-29 15:50:00.0
ETHUSDT,2862.74,2022-04-29 15:51:00.0
ETHUSDT,2858.71,2022-04-29 15:52:00.0
ETHUSDT,2857.16,2022-04-29 15:53:00.0
ETHUSDT,2860.69,2022-04-29 15:54:00.0
ETHUSDT,2861.05,2022-04-29 15:55:00.0
ETHUSDT,2857.09,2022-04-29 15:56:00.0
ETHUSDT,2856.81,2022-04-29 15:57:00.0
ETHUSDT,2854.69,2022-04-29 15:58:00.0
ETHUSDT,2855.00,2022-04-29 15:59:00.0
ETHUSDT,2856.51,2022-04-29 16:00:00.0
ETHUSDT,2853.85,2022-04-29 16:01:00.0
ETHUSDT,2856.02,2022-04-29 16:02:00.0
ETHUSDT,2850.42,2022-04-29 16:03:00.0
ETHUSDT,2847.82,2022-04-29 16:04:00.0
ETHUSDT,2847.36,2022-04-29 16:05:00.0
ETHUSDT,2848.47,2022-04-29 16:06:00.0
ETHUSDT,2849.48,2022-04-29 16:07:00.0
ETHUSDT,2847.01,2022-04-29 16:08:00.0
ETHUSDT,2848.86,2022-04-29 16:09:00.0
ETHUSDT,2848.65,2022-04-29 16:10:00.0
ETHUSDT,2851.45,2022-04-29 16:11:00.0
ETHUSDT,2854.10,2022-04-29 16:12:00.0
ETHUSDT,2851.91,2022-04-29 16:13:00.0
ETHUSDT,2851.78,2022-04-29 16:14:00.0
ETHUSDT,2851.03,2022-04-29 16:15:00.0
ETHUSDT,2853.03,2022-04-29 16:16:00.0
ETHUSDT,2852.12,2022-04-29 16:17:00.0
ETHUSDT,2848.32,2022-04-29 16:18:00.0
ETHUSDT,2847.27,2022-04-29 16:19:00.0
ETHUSDT,2848.17,2022-04-29 16:20:00.0
ETHUSDT,2847.39,2022-04-29 16:21:00.0
ETHUSDT,2847.15,2022-04-29 16:22:00.0
ETHUSDT,2848.32,2022-04-29 16:23:00.0
ETHUSDT,2849.99,2022-04-29 16:24:00.0
ETHUSDT,2853.65,2022-04-29 16:25:00.0
ETHUSDT,2852.02,2022-04-29 16:26:00.0
ETHUSDT,2848.05,2022-04-29 16:27:00.0
ETHUSDT,2848.17,2022-04-29 16:28:00.0
ETHUSDT,2850.36,2022-04-29 16:29:00.0
ETHUSDT,2850.66,2022-04-29 16:30:00.0
ETHUSDT,2850.17,2022-04-29 16:31:00.0
ETHUSDT,2848.25,2022-04-29 16:32:00.0
ETHUSDT,2847.99,2022-04-29 16:33:00.0
ETHUSDT,2850.17,2022-04-29 16:34:00.0
ETHUSDT,2854.41,2022-04-29 16:35:00.0
ETHUSDT,2852.67,2022-04-29 16:36:00.0
ETHUSDT,2849.42,2022-04-29 16:37:00.0
ETHUSDT,2846.62,2022-04-29 16:38:00.0
ETHUSDT,2844.91,2022-04-29 16:39:00.0
ETHUSDT,2837.64,2022-04-29 16:40:00.0
ETHUSDT,2830.34,2022-04-29 16:41:00.0
ETHUSDT,2826.76,2022-04-29 16:42:00.0
ETHUSDT,2825.73,2022-04-29 16:43:00.0
ETHUSDT,2824.45,2022-04-29 16:44:00.0
ETHUSDT,2819.62,2022-04-29 16:45:00.0
ETHUSDT,2821.25,2022-04-29 16:46:00.0
ETHUSDT,2822.33,2022-04-29 16:47:00.0
ETHUSDT,2823.00,2022-04-29 16:48:00.0
ETHUSDT,2822.95,2022-04-29 16:49:00.0
ETHUSDT,2823.28,2022-04-29 16:50:00.0
ETHUSDT,2825.45,2022-04-29 16:51:00.0
ETHUSDT,2822.58,2022-04-29 16:52:00.0
ETHUSDT,2820.04,2022-04-29 16:53:00.0
ETHUSDT,2815.57,2022-04-29 16:54:00.0
ETHUSDT,2818.37,2022-04-29 16:55:00.0
ETHUSDT,2818.22,2022-04-29 16:56:00.0
ETHUSDT,2812.35,2022-04-29 16:57:00.0
ETHUSDT,2810.61,2022-04-29 16:58:00.0
ETHUSDT,2813.57,2022-04-29 16:59:00.0
ETHUSDT,2815.55,2022-04-29 17:00:00.0
ETHUSDT,2820.63,2022-04-29 17:01:00.0
ETHUSDT,2821.44,2022-04-29 17:02:00.0
ETHUSDT,2824.33,2022-04-29 17:03:00.0
ETHUSDT,2826.15,2022-04-29 17:04:00.0
ETHUSDT,2826.53,2022-04-29 17:05:00.0
ETHUSDT,2822.30,2022-04-29 17:06:00.0
ETHUSDT,2823.01,2022-04-29 17:07:00.0
ETHUSDT,2823.74,2022-04-29 17:08:00.0
ETHUSDT,2821.64,2022-04-29 17:09:00.0
ETHUSDT,2823.87,2022-04-29 17:10:00.0
ETHUSDT,2824.83,2022-04-29 17:11:00.0
ETHUSDT,2821.19,2022-04-29 17:12:00.0
ETHUSDT,2825.13,2022-04-29 17:13:00.0
ETHUSDT,2825.31,2022-04-29 17:14:00.0
ETHUSDT,2826.49,2022-04-29 17:15:00.0
ETHUSDT,2828.35,2022-04-29 17:16:00.0
ETHUSDT,2826.67,2022-04-29 17:17:00.0
ETHUSDT,2824.98,2022-04-29 17:18:00.0
ETHUSDT,2830.00,2022-04-29 17:19:00.0
ETHUSDT,2829.03,2022-04-29 17:20:00.0
ETHUSDT,2829.86,2022-04-29 17:21:00.0
ETHUSDT,2829.75,2022-04-29 17:22:00.0
ETHUSDT,2828.98,2022-04-29 17:23:00.0
ETHUSDT,2829.30,2022-04-29 17:24:00.0
ETHUSDT,2829.57,2022-04-29 17:25:00.0
ETHUSDT,2832.12,2022-04-29 17:26:00.0
ETHUSDT,2833.86,2022-04-29 17:27:00.0
ETHUSDT,2831.98,2022-04-29 17:28:00.0
ETHUSDT,2829.52,2022-04-29 17:29:00.0
ETHUSDT,2829.20,2022-04-29 17:30:00.0
ETHUSDT,2832.84,2022-04-29 17:31:00.0
ETHUSDT,2832.34,2022-04-29 17:32:00.0
ETHUSDT,2833.66,2022-04-29 17:33:00.0
ETHUSDT,2833.36,2022-04-29 17:34:00.0
ETHUSDT,2835.08,2022-04-29 17:35:00.0
ETHUSDT,2832.30,2022-04-29 17:36:00.0
ETHUSDT,2834.27,2022-04-29 17:37:00.0
ETHUSDT,2835.88,2022-04-29 17:38:00.0
ETHUSDT,2834.43,2022-04-29 17:39:00.0
ETHUSDT,2832.80,2022-04-29 17:40:00.0
ETHUSDT,2829.19,2022-04-29 17:41:00.0
ETHUSDT,2831.69,2022-04-29 17:42:00.0
ETHUSDT,2833.53,2022-04-29 17:43:00.0
ETHUSDT,2832.44,2022-04-29 17:44:00.0
ETHUSDT,2831.10,2022-04-29 17:45:00.0
ETHUSDT,2831.79,2022-04-29 17:46:00.0
ETHUSDT,2828.39,2022-04-29 17:47:00.0
ETHUSDT,2815.41,2022-04-29 17:48:00.0
ETHUSDT,2809.16,2022-04-29 17:49:00.0
ETHUSDT,2816.26,2022-04-29 17:50:00.0
ETHUSDT,2816.58,2022-04-29 17:51:00.0
ETHUSDT,2824.44,2022-04-29 17:52:00.0
ETHUSDT,2826.92,2022-04-29 17:53:00.0
ETHUSDT,2823.01,2022-04-29 17:54:00.0
ETHUSDT,2823.54,2022-04-29 17:55:00.0
ETHUSDT,2822.76,2022-04-29 17:56:00.0
ETHUSDT,2823.10,2022-04-29 17:57:00.0
ETHUSDT,2822.06,2022-04-29 17:58:00.0
ETHUSDT,2823.56,2022-04-29 17:59:00.0
ETHUSDT,2823.09,2022-04-29 18:00:00.0
ETHUSDT,2815.85,2022-04-29 18:01:00.0
ETHUSDT,2821.11,2022-04-29 18:02:00.0
ETHUSDT,2819.36,2022-04-29 18:03:00.0
ETHUSDT,2820.81,2022-04-29 18:04:00.0
ETHUSDT,2820.53,2022-04-29 18:05:00.0
ETHUSDT,2821.99,2022-04-29 18:06:00.0
ETHUSDT,2819.43,2022-04-29 18:07:00.0
ETHUSDT,2819.26,2022-04-29 18:08:00.0
ETHUSDT,2816.27,2022-04-29 18:09:00.0
ETHUSDT,2816.22,2022-04-29 18:10:00.0
ETHUSDT,2814.40,2022-04-29 18:11:00.0
ETHUSDT,2814.65,2022-04-29 18:12:00.0
ETHUSDT,2813.62,2022-04-29 18:13:00.0
ETHUSDT,2813.89,2022-04-29 18:14:00.0
ETHUSDT,2819.72,2022-04-29 18:15:00.0
ETHUSDT,2819.23,2022-04-29 18:16:00.0
ETHUSDT,2826.80,2022-04-29 18:17:00.0
ETHUSDT,2819.68,2022-04-29 18:18:00.0
ETHUSDT,2818.89,2022-04-29 18:19:00.0
ETHUSDT,2819.52,2022-04-29 18:20:00.0
ETHUSDT,2816.60,2022-04-29 18:21:00.0
ETHUSDT,2813.18,2022-04-29 18:22:00.0
ETHUSDT,2809.99,2022-04-29 18:23:00.0
ETHUSDT,2811.80,2022-04-29 18:24:00.0
ETHUSDT,2811.77,2022-04-29 18:25:00.0
ETHUSDT,2812.21,2022-04-29 18:26:00.0
ETHUSDT,2821.94,2022-04-29 18:27:00.0
ETHUSDT,2822.59,2022-04-29 18:28:00.0
ETHUSDT,2823.23,2022-04-29 18:29:00.0
ETHUSDT,2823.48,2022-04-29 18:30:00.0
ETHUSDT,2825.52,2022-04-29 18:31:00.0
ETHUSDT,2824.20,2022-04-29 18:32:00.0
ETHUSDT,2828.45,2022-04-29 18:33:00.0
ETHUSDT,2826.33,2022-04-29 18:34:00.0
ETHUSDT,2827.61,2022-04-29 18:35:00.0
ETHUSDT,2827.33,2022-04-29 18:36:00.0
ETHUSDT,2826.02,2022-04-29 18:37:00.0
ETHUSDT,2822.67,2022-04-29 18:38:00.0
ETHUSDT,2821.68,2022-04-29 18:39:00.0
ETHUSDT,2817.87,2022-04-29 18:40:00.0
ETHUSDT,2819.15,2022-04-29 18:41:00.0
ETHUSDT,2818.16,2022-04-29 18:42:00.0
ETHUSDT,2814.00,2022-04-29 18:43:00.0
ETHUSDT,2812.24,2022-04-29 18:44:00.0
ETHUSDT,2814.36,2022-04-29 18:45:00.0
ETHUSDT,2814.39,2022-04-29 18:46:00.0
ETHUSDT,2810.73,2022-04-29 18:47:00.0
ETHUSDT,2806.90,2022-04-29 18:48:00.0
ETHUSDT,2804.17,2022-04-29 18:49:00.0
ETHUSDT,2802.17,2022-04-29 18:50:00.0
ETHUSDT,2800.59,2022-04-29 18:51:00.0
ETHUSDT,2802.00,2022-04-29 18:52:00.0
ETHUSDT,2807.02,2022-04-29 18:53:00.0
ETHUSDT,2802.31,2022-04-29 18:54:00.0
ETHUSDT,2801.40,2022-04-29 18:55:00.0
ETHUSDT,2801.93,2022-04-29 18:56:00.0
ETHUSDT,2803.24,2022-04-29 18:57:00.0
ETHUSDT,2809.76,2022-04-29 18:58:00.0
ETHUSDT,2813.02,2022-04-29 18:59:00.0
ETHUSDT,2815.78,2022-04-29 19:00:00.0
ETHUSDT,2813.15,2022-04-29 19:01:00.0
ETHUSDT,2812.16,2022-04-29 19:02:00.0
ETHUSDT,2818.71,2022-04-29 19:03:00.0
ETHUSDT,2818.28,2022-04-29 19:04:00.0
ETHUSDT,2817.36,2022-04-29 19:05:00.0
ETHUSDT,2808.72,2022-04-29 19:06:00.0
ETHUSDT,2809.56,2022-04-29 19:07:00.0
ETHUSDT,2807.77,2022-04-29 19:08:00.0
ETHUSDT,2807.28,2022-04-29 19:09:00.0
ETHUSDT,2805.35,2022-04-29 19:10:00.0
ETHUSDT,2803.43,2022-04-29 19:11:00.0
ETHUSDT,2801.34,2022-04-29 19:12:00.0
ETHUSDT,2801.82,2022-04-29 19:13:00.0
ETHUSDT,2801.14,2022-04-29 19:14:00.0
ETHUSDT,2800.30,2022-04-29 19:15:00.0
ETHUSDT,2800.40,2022-04-29 19:16:00.0
ETHUSDT,2801.99,2022-04-29 19:17:00.0
ETHUSDT,2803.87,2022-04-29 19:18:00.0
ETHUSDT,2803.40,2022-04-29 19:19:00.0
ETHUSDT,2809.68,2022-04-29 19:20:00.0
ETHUSDT,2812.37,2022-04-29 19:21:00.0
ETHUSDT,2803.81,2022-04-29 19:22:00.0
ETHUSDT,2803.69,2022-04-29 19:23:00.0
ETHUSDT,2805.14,2022-04-29 19:24:00.0
ETHUSDT,2800.38,2022-04-29 19:25:00.0
ETHUSDT,2803.01,2022-04-29 19:26:00.0
ETHUSDT,2803.96,2022-04-29 19:27:00.0
ETHUSDT,2801.94,2022-04-29 19:28:00.0
ETHUSDT,2791.91,2022-04-29 19:29:00.0
ETHUSDT,2788.43,2022-04-29 19:30:00.0
ETHUSDT,2783.88,2022-04-29 19:31:00.0
ETHUSDT,2786.21,2022-04-29 19:32:00.0
ETHUSDT,2790.61,2022-04-29 19:33:00.0
ETHUSDT,2791.27,2022-04-29 19:34:00.0
ETHUSDT,2789.21,2022-04-29 19:35:00.0
ETHUSDT,2786.01,2022-04-29 19:36:00.0
ETHUSDT,2784.19,2022-04-29 19:37:00.0
ETHUSDT,2785.42,2022-04-29 19:38:00.0
ETHUSDT,2787.12,2022-04-29 19:39:00.0
ETHUSDT,2789.46,2022-04-29 19:40:00.0
ETHUSDT,2792.79,2022-04-29 19:41:00.0
ETHUSDT,2792.38,2022-04-29 19:42:00.0
ETHUSDT,2792.82,2022-04-29 19:43:00.0
ETHUSDT,2793.55,2022-04-29 19:44:00.0
ETHUSDT,2792.05,2022-04-29 19:45:00.0
ETHUSDT,2789.47,2022-04-29 19:46:00.0
ETHUSDT,2786.47,2022-04-29 19:47:00.0
ETHUSDT,2779.86,2022-04-29 19:48:00.0
ETHUSDT,2782.51,2022-04-29 19:49:00.0
ETHUSDT,2781.66,2022-04-29 19:50:00.0
ETHUSDT,2781.80,2022-04-29 19:51:00.0
ETHUSDT,2782.64,2022-04-29 19:52:00.0
ETHUSDT,2779.13,2022-04-29 19:53:00.0
ETHUSDT,2779.51,2022-04-29 19:54:00.0
ETHUSDT,2781.21,2022-04-29 19:55:00.0
ETHUSDT,2782.61,2022-04-29 19:56:00.0
ETHUSDT,2783.58,2022-04-29 19:57:00.0
ETHUSDT,2786.58,2022-04-29 19:58:00.0
ETHUSDT,2787.93,2022-04-29 19:59:00.0
ETHUSDT,2792.95,2022-04-29 20:00:00.0
ETHUSDT,2793.15,2022-04-29 20:01:00.0
ETHUSDT,2792.15,2022-04-29 20:02:00.0
ETHUSDT,2796.68,2022-04-29 20:03:00.0
ETHUSDT,2793.71,2022-04-29 20:04:00.0
ETHUSDT,2795.56,2022-04-29 20:05:00.0
ETHUSDT,2795.93,2022-04-29 20:06:00.0
ETHUSDT,2796.94,2022-04-29 20:07:00.0
ETHUSDT,2794.93,2022-04-29 20:08:00.0
ETHUSDT,2796.18,2022-04-29 20:09:00.0
ETHUSDT,2796.70,2022-04-29 20:10:00.0
ETHUSDT,2797.61,2022-04-29 20:11:00.0
ETHUSDT,2798.21,2022-04-29 20:12:00.0
